Num,indic,lats,lons,year,month,day,land
3125,0,37.6759399474,175.8765437524,1999,8,24,0
3126,0,45.5092150066,113.0484889029,1996,4,10,1
3127,0,44.2922677193,157.8301216965,1999,1,1,0
3128,0,44.6595247462,118.8558308152,1993,10,20,1
3129,0,59.6937148785,177.3411657242,1994,9,28,0
3130,0,29.2038401775,164.3217240879,1994,2,4,0
3131,0,3.0510255788,162.137838956,1997,11,20,0
3132,0,33.0438945629,117.6717573451,1994,7,19,1
3133,0,48.8655079063,140.6828556047,1992,6,8,0
3134,0,26.5343318973,129.2313762568,2010,9,18,0
3135,0,24.0942352032,107.3054973758,2008,9,30,1
3136,0,30.0791797042,152.1382302744,2000,6,30,0
3137,0,32.2678915691,127.1742331493,2009,8,13,0
3138,0,16.5948835853,153.2853034046,1997,7,1,0
3139,0,27.5790195074,148.5976960813,1994,7,6,0
3140,0,38.1827266607,175.1984204818,2003,3,15,0
3141,0,7.6818156894,134.1403515078,2010,3,7,0
3142,0,46.4483671915,108.1008828431,2004,8,30,1
3143,0,12.5861855736,161.3121079816,1993,9,21,0
3144,0,21.6677681403,115.5430307519,2010,8,5,0
3145,0,59.5786954276,171.3047079043,1994,9,16,0
3146,0,19.8571706889,179.8425932648,1995,9,7,0
3147,0,15.6603826582,173.6385208927,2002,12,11,0
3148,0,29.7690447047,136.956669318,1998,9,6,0
3149,0,37.0420246571,139.7754316893,1998,3,8,1
3150,0,10.5618629744,123.542316996,2001,10,11,0
3151,0,49.9403864751,101.5655795555,2000,9,1,1
3152,0,0.111694783,106.6367700719,1995,2,22,0
3153,0,19.669537344,99.7966869548,2006,10,17,1
3154,0,4.2394522391,150.4504168709,2005,1,4,0
3155,0,44.3421168393,173.2407094399,2006,4,5,0
3156,0,40.8703431347,99.7537720716,1991,1,20,1
3157,0,58.9191325894,164.9569737352,2010,10,9,0
3158,0,23.1246528681,122.0125148306,2009,3,13,0
3159,0,14.3677941291,167.388605692,2009,5,13,0
3160,0,16.0263564158,95.8511809842,2007,11,11,0
3161,0,29.8034166126,179.8806789983,1991,11,18,0
3162,0,40.2692138962,141.3804949634,2009,9,26,1
3163,0,44.7130107041,173.4849221399,2000,8,17,0
3164,0,52.1338964207,126.5014495072,2008,12,30,1
3165,0,46.723296647,145.1277827541,1999,2,11,0
3166,0,42.5166996941,172.9223348759,1992,8,14,0
3167,0,31.0812331969,143.7017549202,2009,2,22,0
3168,0,13.3517460572,155.8019955223,1999,10,21,0
3169,0,49.4184712507,122.7124422393,2000,11,11,1
3170,0,6.3636026904,95.7243677345,2010,6,28,0
3171,0,35.610419414,99.8715917696,1998,1,5,1
3172,0,28.8269553613,160.7092089602,1991,4,8,0
3173,0,58.6920774635,107.4628965044,1996,10,18,1
3174,0,11.4659965318,171.9659594097,2002,11,10,0
3175,0,26.4047225425,141.527886875,2005,8,27,0
3176,0,6.1467108596,97.3945938307,2007,3,4,0
3177,0,52.9380849469,176.8108249828,2006,12,17,0
3178,0,0.5589756696,105.2225366654,2003,4,11,0
3179,0,56.2283267733,144.5728320745,1993,12,1,0
3180,0,5.5294882972,113.0599588249,1994,8,27,0
3181,0,59.4688778976,164.0444282047,1992,3,3,0
3182,0,34.6548732324,171.7641572957,2002,8,31,0
3183,0,17.8068059916,174.6869960823,1998,7,24,0
3184,0,9.0255205566,145.4366536019,1996,5,23,0
3185,0,28.4446085617,122.1948905848,2010,1,25,0
3186,0,56.0794065474,139.3856517132,1995,12,28,0
3187,0,40.1123089157,136.5741641843,2004,1,11,0
3188,0,37.0694526331,173.7753917137,2003,1,24,0
3189,0,10.2710079588,102.9882840067,1997,3,27,0
3190,0,42.3451016424,127.0754555846,2010,11,15,1
3191,0,37.3315425497,160.9104452119,2002,7,21,0
3192,0,14.0443462506,161.7267025192,1992,10,21,0
3193,0,47.3598214053,129.2830440053,2008,3,25,1
3194,0,14.6327913087,177.5370245241,1997,4,5,0
3195,0,12.8866909537,173.7021407322,1991,9,1,0
3196,0,54.6632704418,140.4648976447,1991,4,2,0
3197,0,35.0569642754,142.1100466372,1996,8,13,0
3198,0,14.7503398173,133.7628746987,1994,2,13,0
3199,0,10.1771836029,117.2244430846,2005,9,5,0
3200,0,0.6281110179,151.2658359669,2009,11,23,0
3201,0,50.9131303662,173.008374148,2002,3,13,0
3202,0,47.6214820286,129.1620911099,1994,8,23,1
3203,0,29.7051129676,140.9458309435,1996,10,25,0
3204,0,28.2295601349,166.4055178547,1992,2,18,0
3205,0,45.0126474258,171.9440512103,1998,6,27,0
3206,0,23.7922854815,164.2044275044,2002,2,8,0
3207,0,25.3804049408,110.6740017864,2008,9,5,1
3208,0,48.9568579383,162.8966810857,2005,6,6,0
3209,0,20.1179519389,146.084227853,1997,12,31,0
3210,0,46.7311674496,172.3476594407,1998,10,30,0
3211,0,42.6446675509,103.1975282449,1999,8,18,1
3212,0,20.3655359801,153.7097407482,1993,6,1,0
3213,0,42.4983877363,174.567523452,2009,2,20,0
3214,0,30.0467224047,105.9321492584,2008,7,29,1
3215,0,56.7846420407,117.141144129,1998,11,5,1
3216,0,56.2475022627,92.1823973232,1995,12,8,1
3217,0,8.4114123043,137.1751129883,1998,10,17,0
3218,0,34.6496531647,101.1974063865,2000,2,5,1
3219,0,16.9011017773,139.6050142497,2009,10,6,0
3220,0,7.8563490137,123.3242523763,2007,6,20,1
3221,0,2.2106435895,91.1995375785,1991,3,4,0
3222,0,25.0313223246,117.8879076429,1998,4,24,1
3223,0,59.0994779812,92.4822088843,2009,11,19,1
3224,0,28.4769095527,133.6001644819,1994,1,14,0
3225,0,52.4282801198,165.1829356793,2005,11,13,0
3226,0,21.6931113834,171.9634717237,2008,9,21,0
3227,0,33.3257118613,118.7920648581,1991,11,25,1
3228,0,28.756322586,136.5456604748,2001,4,7,0
3229,0,4.7690550098,159.047955859,1996,8,19,0
3230,0,12.9772419529,157.9510080605,2001,6,17,0
3231,0,7.695892984,112.6116244658,1999,8,25,0
3232,0,29.3950050417,93.0966779077,2005,11,5,1
3233,0,26.9058531476,147.0295379288,1992,9,29,0
3234,0,0.4467229173,131.786962836,1996,9,10,0
3235,0,10.4171569878,102.7247098647,1992,7,4,0
3236,0,49.8404927552,162.2919153725,1997,5,15,0
3237,0,43.9930220833,164.1497520148,1995,7,18,0
3238,0,57.7159145661,96.3968614046,1998,5,22,1
3239,0,40.837759478,135.6755471765,2004,3,19,0
3240,0,37.7345537161,107.3275712226,1994,6,8,1
3241,0,36.6662375908,133.6619933601,1993,10,19,0
3242,0,22.9966945387,123.5695418576,1992,5,14,0
3243,0,19.8065873422,157.0753997122,1998,7,18,0
3244,0,57.8876178246,122.498944751,1992,5,27,1
3245,0,17.584329145,124.0342535754,1993,11,9,0
3246,0,20.0632609706,178.8749404298,2010,8,27,0
3247,0,14.3452685745,117.0802825014,2008,2,7,0
3248,0,22.116731219,151.5648753871,2002,3,10,0
3249,0,34.8151354725,161.6614355939,2007,2,11,0
3250,0,1.0356037784,128.3390812785,2009,4,19,1
3251,0,20.4931880906,106.8983823876,1999,11,23,0
3252,0,43.1309761573,105.3096332727,1993,9,11,1
3253,0,22.8789865365,163.2892256021,2004,7,23,0
3254,0,53.5303455452,178.0908652511,1995,7,5,0
3255,0,6.4853552962,118.7601230806,2003,6,28,0
3256,0,57.3021949315,138.231228115,2004,10,1,1
3257,0,14.0819485579,134.7658175882,1996,8,10,0
3258,0,21.1767026223,128.0158380233,2005,9,16,0
3259,0,32.9261518456,165.9108483559,1998,12,22,0
3260,0,51.325253793,140.8861157089,1991,12,27,0
3261,0,28.9745325409,117.1872619889,2007,4,8,1
3262,0,23.0250532273,97.5376604288,1991,5,27,1
3263,0,14.2714758497,133.0850316561,1993,1,27,0
3264,0,56.9935487676,165.2246167255,1996,12,26,0
3265,0,38.5914938478,114.8983148555,2005,8,3,1
3266,0,53.2174806995,160.2647218318,2010,7,20,0
3267,0,15.5533851357,95.7484160434,2008,1,5,0
3268,0,36.9300852902,143.7669293932,1999,5,8,0
3269,0,54.4425492547,91.4102044562,2009,7,22,1
3270,0,18.3897630265,96.8763660081,2006,6,11,1
3271,0,53.451888361,109.5327784494,2002,6,5,1
3272,0,6.5171482181,114.268089761,1992,10,5,0
3273,0,13.8624664815,115.1607527258,1994,12,2,0
3274,0,32.5773948384,166.9008886884,2004,10,8,0
3275,0,9.4411588507,131.9021997345,2008,1,17,0
3276,0,15.1375877671,115.5671297712,1991,9,24,0
3277,0,47.4898964586,161.238303124,1994,9,26,0
3278,0,1.8997900374,100.936419738,2005,3,27,1
3279,0,7.6877413737,114.9416067777,1994,7,9,0
3280,0,57.3966699047,140.3174263146,1999,9,19,0
3281,0,54.1784548061,177.0785889449,1997,4,21,0
3282,0,24.3509705504,122.3706958909,1992,6,6,0
3283,0,15.1687808521,177.0162541559,1993,8,1,0
3284,0,29.3425244652,136.4004461607,2005,11,20,0
3285,0,44.0614127135,158.5358542018,2004,9,10,0
3286,0,4.5165997837,135.8184831426,2008,3,30,0
3287,0,39.2077540699,126.4295845153,2003,4,2,1
3288,0,32.7167209703,120.6288472074,2001,3,15,1
3289,0,49.4078963622,131.6293671727,1995,12,15,1
3290,0,17.242433466,149.7052308521,1994,12,30,0
3291,0,20.8988252794,116.9757477217,2004,6,7,0
3292,0,25.4832760524,94.590716525,2000,12,8,1
3293,0,28.5142647754,126.8751228601,2004,9,11,0
3294,0,54.4046887569,112.6692136517,1995,8,27,1
3295,0,3.0083494401,135.9417591034,2007,11,6,0
3296,0,7.8200790798,159.4923811918,2002,7,24,0
3297,0,59.6791914431,129.2177837435,2009,1,23,1
3298,0,13.7646820955,173.1104575144,2001,7,1,0
3299,0,34.9484834075,130.4693629872,2001,7,6,0
3300,0,20.3615513491,176.7077679327,2008,11,8,0
3301,0,18.3401580714,145.5993682193,2008,5,4,0
3302,0,13.0983919837,115.4983830149,1991,5,1,0
3303,0,31.0522338096,175.7939864695,2007,3,6,0
3304,0,25.1074131718,174.2221879307,1993,7,10,0
3305,0,30.8223646833,95.2674311958,1996,11,26,1
3306,0,15.1634241454,93.1944939843,2001,10,12,0
3307,0,33.7454313459,109.6114490437,2009,3,25,1
3308,0,4.0947725158,169.1160189151,1995,8,8,0
3309,0,29.3933419883,134.6541123837,2008,5,10,0
3310,0,39.9831721187,166.5532280062,2004,6,28,0
3311,0,25.8178045414,124.3230868969,2003,12,5,0
3312,0,17.5826578354,150.5260854238,2005,9,13,0
3313,0,40.3510317346,109.3065666198,2008,12,5,1
3314,0,21.8133501755,144.7680571396,1998,1,22,0
3315,0,52.0217218995,90.8675972605,1996,10,31,1
3316,0,34.5412602788,146.4766970999,2006,12,30,0
3317,0,56.4439962711,90.4486570624,2005,3,14,1
3318,0,27.9104325688,95.943587611,2004,9,29,1
3319,0,29.5541754272,177.47393155,2000,5,11,0
3320,0,9.078823789,141.9291420118,2001,12,21,0
3321,0,4.5165864564,170.8939995314,1999,10,10,0
3322,0,44.7262688633,136.7575062881,1991,8,1,0
3323,0,42.1382361883,153.4380257037,2000,2,16,0
3324,0,55.131167639,101.0837291717,1993,1,24,1
3325,0,26.6611587675,100.5473044468,2005,2,1,1
3326,0,40.6667096866,163.2763079368,2000,1,21,0
3327,0,3.3458266268,166.1687525595,2004,11,13,0
3328,0,46.0485212272,167.3903538426,2005,3,3,0
3329,0,24.0046314569,100.4044051724,1994,11,29,1
3330,0,3.9763531974,178.139464322,1998,7,29,0
3331,0,52.664865749,145.0531940418,2008,3,26,0
3332,0,7.3937616684,140.9455007175,2005,5,18,0
